status_id,status_message,status_author,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
558429457587216_1234148396681982,"Hey #Jamoftheweek guys! I noticed your doing #Jobim this week. I recently put a video of Wave together for a new touring project with some friends! Please check it out and I'd love to know what you all think of it 😋

https://www.facebook.com/davidmacgregorjazz/videos/970045329767535/",David MacGregor,David MacGregor,video,https://www.facebook.com/davidmacgregorjazz/videos/970045329767535/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1234148396681982/,1/24/2017 13:56,2,0,1,2,0,0,0,0,0
558429457587216_1233386540091501,"a little Vivo Sonhando (Dreamer). Feel free to comment, critique, whatever. Maybe my new handle is Shawn the headless saxguy...",Shawn Johnson,,video,https://www.facebook.com/861369827222522/videos/1730744440285052,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233386540091501/,1/23/2017 23:07,12,4,0,12,0,0,0,0,0
558429457587216_1234098776686944,"Thx for the add, Farnell.",Earl Zimmerman,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1234098776686944/,1/24/2017 13:16,0,0,0,0,0,0,0,0,0
558429457587216_1231939703569518,NAMM MISFITS,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/745140468972338,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231939703569518/,1/22/2017 19:34,62,7,6,52,8,0,2,0,0
558429457587216_1234060020024153,"Happy Belated Birthday Django you were the best!  Here is a chorus of Once I Loved, a tune I think he would have really dug playing.  #jamoftheweek #onceiloved",Dan Pearce,,video,https://www.facebook.com/742905875754364/videos/1390749210970024,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1234060020024153/,1/24/2017 12:27,9,0,1,9,0,0,0,0,0
558429457587216_1233241613439327,JOTW:[see if you can name the tune with just the time and blowing]. C&C always welcome.,Joel Bennett,,video,https://www.facebook.com/10152371495683743/videos/10154542941153743,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233241613439327/,1/23/2017 20:17,11,3,0,11,0,0,0,0,0
558429457587216_1233970103366478,https://m.facebook.com/story.php?story_fbid=10209946730238492&id=1041808457,Matias Martin Hargo,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233970103366478/,1/24/2017 10:26,7,0,0,7,0,0,0,0,0
558429457587216_1233962413367247,,Brandon Dorris,,video,https://www.facebook.com/10100800765237391/videos/10101610879556801,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233962413367247/,1/24/2017 10:15,9,0,2,9,0,0,0,0,0
558429457587216_1233916930038462,"My favorite tune! Triste by Jobim! 
C & C welcome :) 
#jotw #triste #bossanova",Andrés Uribe Carvajal,,video,https://www.facebook.com/10153008684085568/videos/10154747116825568,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233916930038462/,1/24/2017 09:12,8,0,0,8,0,0,0,0,0
558429457587216_1233728370057318,Who's going to the White Rabbit jam tonight?,Joe Masterson,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233728370057318/,1/24/2017 05:03,0,0,0,0,0,0,0,0,0
558429457587216_1212143892215766,"Whistling ""Kim"" - Charlie Parker! Happy new years!",Isak Hedtjärn,,video,https://www.facebook.com/10155463445235503/videos/10157984028370503,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1212143892215766/,1/1/2017 17:01,345,37,17,301,14,29,1,0,0
558429457587216_1232229163540572,,Alex Jung,Alex,video,https://www.facebook.com/901883946511252/videos/1424168904282751,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232229163540572/,1/23/2017 01:53,7,2,0,7,0,0,0,0,0
558429457587216_1233349336761888,"Busking over the summer. Was nice working on this tune ""wave "" while chilling on the beach, then playing it in town. Good times",David McWilliams,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233349336761888/,1/23/2017 22:31,4,0,0,4,0,0,0,0,0
558429457587216_1233275060102649,"New Release of the Week featuring Dave Manley's Deep PM. 

Head over and check it out:
http://www.jamoftheweek.com/new-release",Farnell Newton,,photo,https://www.facebook.com/photo.php?fbid=745745498911835&set=gm.1233275060102649&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233275060102649/,1/23/2017 21:01,7,1,1,7,0,0,0,0,0
558429457587216_1232139730216182,Alone Together #JOTW,Chris Bittner,,video,https://www.facebook.com/10204228824101567/videos/10208308887020590,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232139730216182/,1/23/2017 00:03,152,22,2,143,6,3,0,0,0
558429457587216_1233295550100600,Short chorus on Wave in 1 take! C&C welcome.,James Paul Nadien,,video,https://www.facebook.com/147558835582446/videos/399541990384128,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233295550100600/,1/23/2017 21:30,8,0,0,8,0,0,0,0,0
558429457587216_1233275643435924,"Order a Jam of the Week T-Shirt. You can get it in almost any color. 

http://www.jamoftheweek.com/online-store",Farnell Newton,,photo,https://www.facebook.com/photo.php?fbid=745746972245021&set=gm.1233275643435924&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233275643435924/,1/23/2017 21:02,3,0,0,3,0,0,0,0,0
558429457587216_1229023277194494,"Hello everybody! here is my few choruses of ""Alone Together"" , please critic, comment, enjoy ;) #jamoftheweek",Pavlo Lytvynenko,,video,https://www.facebook.com/966552573358930/videos/1504136452933870,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229023277194494/,1/20/2017 07:57,57,5,0,57,0,0,0,0,0
558429457587216_1233092456787576,"""Triste"" by Jobim - melody and one chorus of solo. C&C are welcome.
#jotw
#jamoftheweek
#jobim
#triste",Ricardo Pinheiro,,video,https://www.facebook.com/10202291432503566/videos/10208966752222387,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1233092456787576/,1/23/2017 17:34,35,0,4,33,1,1,0,0,0
558429457587216_1231530643610424,"Alone together, inspired by flamenceros like diego del morao, agujetas chico and rycardo moreno,  #jotw #pluckedviola #freestylinviolin",Roland Satterwhite,,video,https://www.facebook.com/10152874447908728/videos/10154907497688728,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231530643610424/,1/22/2017 11:07,18,2,0,18,0,0,0,0,0
558429457587216_1196322300464592,"Frank Forever!

This week I'm going to sing My way for everybody. C&C are welcome!

Ciao from Italy!",Corrado Lentinello,,video,https://www.facebook.com/1036365813139706/videos/1041345855975035,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1196322300464592/,12/15/2016 17:09,24,1,10,22,2,0,0,0,0
558429457587216_1232978420132313,Here's my take on Wave by Antonio Carlos Jobim! #jotw #mandolin #jazz #bossanova,Adi Patwardhan,,video,https://www.facebook.com/287602518111910/videos/589491207923038,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232978420132313/,1/23/2017 15:25,8,0,1,8,0,0,0,0,0
558429457587216_1230859063677582,"Faebook did NOT like my upload, so here's the YouTube.
Burnt out from that NAMM thingy, but not burnt out enough for a few choruses of Alone Together with my bud Joel Bennett on bass!!!",Joe Albano,Alone Together!,video,https://www.youtube.com/watch?v=Wep_NhtE2FE,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230859063677582/,1/21/2017 20:11,8,1,1,8,0,0,0,0,0
558429457587216_1232911893472299,"Not sure if it's ok to post it now, but here's my take on Alone Together (Dm). Still working on my technique and trying to come up with more interesting phrases, but I think it is still worth recording and listening to your opinions. Thank you very much! Backing track: Learn Jazz Standards.",Ciro Gomes,,video,https://www.facebook.com/766773866748214/videos/1346626018762993,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232911893472299/,1/23/2017 14:06,3,0,0,3,0,0,0,0,0
558429457587216_1232911323472356,Here is my rendition of The Girl from Ipanema #jobim,Vishesh Kapil,Antonio Carlos Jobim - The Girl from Ipanema (Chord Melody),video,https://youtu.be/YXhjaJ-0qdY,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232911323472356/,1/23/2017 14:05,4,0,0,4,0,0,0,0,0
558429457587216_1232904326806389,"Hey Everyone! I'm releasing my new album: Teori Brazil - all improvised piano.
What do you think?

Listen here:
edgardfelipe.com

Feel free to add me as friend, and if you like please help me spread it (;
Enjoy",Edgard Alves,Brazzilla,photo,https://www.facebook.com/brazzilla/photos/a.410427149293562.1073741828.407616552907955/410451375957806/?type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232904326806389/,1/23/2017 13:59,2,0,0,1,1,0,0,0,0
558429457587216_1231556720274483,"Alone together (experimenting & trying to brush the guitar..) 
C&C welcome",Rotem Sivan,,video,https://www.facebook.com/10202927975014262/videos/10210694546373692,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231556720274483/,1/22/2017 11:29,208,12,3,197,8,3,0,0,0
558429457587216_1231822290247926,"#alonetogether #jamoftheweek
Rather enjoyed tweaking around with this one.C and c always welcome. Lovely backing track from ""Learn jazz standards""",John Walter,Alone together,video,https://www.facebook.com/10153667861736953/videos/10154997941431953,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231822290247926/,1/22/2017 16:30,15,2,3,15,0,0,0,0,0
558429457587216_1230545317042290,"My take on Alone Together.
spoiler alert.. bad quality sound.
C&C welcome.",Esteban Freytes,,video,https://www.facebook.com/10204933690158436/videos/10210991921650437,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230545317042290/,1/21/2017 13:19,87,6,1,81,4,2,0,0,0
558429457587216_1230897820340373,"This is my take on Alone Together! Critiques and comments are very welcome! I've been working on some closed voicings, but maybe they are too closed... Hahaha cheers! =D  #JamOfTheWeek #AloneTogether #Piano",Vinícius Cestari,,video,https://www.facebook.com/678378022234742/videos/1333032330102638,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230897820340373/,1/21/2017 21:15,26,4,0,19,7,0,0,0,0
558429457587216_1232142450215910,"Alone Together Alone
Enjoy",Yotam Ishay,,video,https://www.facebook.com/10152642782014686/videos/10154995754314686,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232142450215910/,1/23/2017 00:07,34,5,0,32,2,0,0,0,0
558429457587216_1228600627236759,"Working on some over the bar phrasing on Alone Together, appreciate your listening & C&C!",Alex Brandenburg,,video,https://www.facebook.com/764372743605793/videos/1340641439312251,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228600627236759/,1/19/2017 21:32,136,8,1,123,11,2,0,0,0
558429457587216_1232395146857307,"This is my take on Alone Together!
C&C welcome!
#JOTW",Yasuhiro Sakake,,video,https://www.facebook.com/399350070257957/videos/573640656162230,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232395146857307/,1/23/2017 05:51,24,0,5,22,2,0,0,0,0
558429457587216_1231832693580219,BAC HORN DR,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/745077565645295,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231832693580219/,1/22/2017 16:44,30,5,2,27,3,0,0,0,0
558429457587216_1232103120219843,Hey this is my video for Alone Together!,Ioannis Karseras,,video,https://www.facebook.com/1399605930335397/videos/1630359947259993,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232103120219843/,1/22/2017 23:16,7,0,0,7,0,0,0,0,0
558429457587216_1230973030332852,"Happy to share my first JOTW! Thanks everyone for the inspiration...There are so many great players out there, my highest respect to all of you! C&C welcome. #alonetogether #setbreak #selmer",Drew Zaremba,,video,https://www.facebook.com/10151970477311216/videos/10154042881036216,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230973030332852/,1/21/2017 23:03,180,6,2,168,8,4,0,0,0
558429457587216_1232004346896387,"https://www.facebook.com/suresh.ketwaroe/videos/1031301800258048/
Good evening friends! Jamming at a birthday party.",Suresh Ketwaroe,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1232004346896387/,1/22/2017 20:52,0,0,0,0,0,0,0,0,0
558429457587216_1231932700236885,"My first jam of the week post, a quickie with Katrina Damigos, 
C+C welcome",Richard Brown,,video,https://www.facebook.com/10153292913335465/videos/10154705010555465,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231932700236885/,1/22/2017 19:23,11,0,0,11,0,0,0,0,0
558429457587216_1230699210360234,It's been a while since I've posted on #jotw and I've been trying to work on my singing so we're killing two birds with one stone.  I'm joined by Ludwina the dog and Elvis the cat.  Comments and banjo jokes welcome. #alonetogether,T Asiong Aglipay,,video,https://www.facebook.com/884825671528002/videos/1450057328338164,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230699210360234/,1/21/2017 16:33,15,1,0,13,2,0,0,0,0
558429457587216_1231819716914850,"#alonetogether
#soprano
#intonation",Nathan See,,video,https://www.facebook.com/948243218524395/videos/1609243092424401,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231819716914850/,1/22/2017 16:28,42,4,1,42,0,0,0,0,0
558429457587216_1231869183576570,My second post to #JOTW on one of my favorite tunes. I heard so many great versions of Alone Together in the group this week. Feedback welcome! #jazzpiano #alonetogether,Jonathan Hooper,,video,https://www.facebook.com/10202801050339326/videos/10210177085215588,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231869183576570/,1/22/2017 17:44,8,0,0,7,1,0,0,0,0
558429457587216_1229398203823668,"Week #157 - Alone Together

First post this year.

www.videoaula-eliascoutinho.com.br

#JOTW #JamOfTheWeek #EliasCoutinhoSax",Elias Coutinho,,video,https://www.facebook.com/10206720147671559/videos/10211877358558608,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229398203823668/,1/20/2017 15:15,296,19,44,270,18,7,1,0,0
558429457587216_1231699990260156,"Week #157 - Alone Together
C&C Welcome :-) 
It's been a while since I posted something here - this time my version of Alone Together in 5/4...thanks for watching!!! 
#jamoftheweek #jotw",Alex Jung,,video,https://www.facebook.com/901883946511252/videos/1424168904282751,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231699990260156/,1/22/2017 14:11,7,1,1,7,0,0,0,0,0
558429457587216_1231785823584906,,Andrés Uribe Carvajal,,video,https://www.facebook.com/10153008684085568/videos/10154740115390568,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231785823584906/,1/22/2017 15:45,5,0,1,4,1,0,0,0,0
558429457587216_1231779536918868,,Sarah Amiot,Sarah,link,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229305730499582/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231779536918868/,1/22/2017 15:40,1,0,0,1,0,0,0,0,0
558429457587216_1231741040256051,Alone Together (with my laundry) #jamoftheweek #jotw #alonetogether #laundry #nordc2d #hammondorgan,Christian Prior,,video,https://www.facebook.com/10204135690327862/videos/10210492416402041,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231741040256051/,1/22/2017 14:59,14,0,1,14,0,0,0,0,0
558429457587216_1230669543696534,Jam of the Week at NAMM,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/744469095706142,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230669543696534/,1/21/2017 16:02,123,14,11,105,18,0,0,0,0
558429457587216_1230872227009599,alone together. #jamoftheweek. Happy music making!,Alana Guarino,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230872227009599/,1/21/2017 20:31,54,6,0,50,4,0,0,0,0
558429457587216_1230674127029409,,Joel White,,video,https://www.facebook.com/1324988917563756/videos/1306905179372130,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230674127029409/,1/21/2017 16:11,16,2,0,13,0,0,0,2,1
558429457587216_1229758383787650,Friday night fun with Alone Together on the tenor.  Thanks for stopping by! #jotw #alonetogether,Matt Sawyer,,video,https://www.facebook.com/888873691123157/videos/1408515405825647,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229758383787650/,1/20/2017 23:23,17,3,0,17,0,0,0,0,0
